	seqid	start	end	strand	motherlength	length	neighbor_gene	flag	distance	correlation	transcription	gene_start	gene_end	gene_strand	gene_length	gene_transcription	same_strand
head29975	SM_V7_1	70221666	70222666	-	501	1000	Smp_161370	esq	4957.0		0.2912260767827542	70164965.0	70216709.0	+	51744	5.412469863593209	False
head29979	SM_V7_ZW	70229056	70230056	+	193	1000	Smp_129820	esq	40467.0		0.16337693711896167	70127957.0	70188589.0	+	60632	5.761725985610437	True
head29986	SM_V7_ZW	70251876	70252876	-	851	1000	Smp_129810	dir	31031.0		0.0	70283907.0	70329708.0	+	45801	0.4485910490758217	False
head29987	SM_V7_ZW	70258481	70259481	+	662	1000	Smp_129810	dir	24426.0		0.07283366391155684	70283907.0	70329708.0	+	45801	0.4485910490758217	True
head2999	SM_V7_7	1980710	1981710	+	158	1000	Smp_130280	dir	35649.0	0.3891281236111851	3.4963017999395767	2017359.0	2180501.0	+	163142	6.060631382535005	True
head29992	SM_V7_1	70301317	70302317	-	159	1000	Smp_161380	olap	0.0	0.8200587412542771	1.3766196278163196	70268526.0	70327331.0	-	58805	5.064413392721885	True
head29993	SM_V7_ZW	70308798	70309798	+	281	1000	Smp_129810	olap	0.0		0.4330484726085011	70283907.0	70329708.0	+	45801	0.4485910490758217	True
head29994	SM_V7_ZW	70311324	70312324	+	1589	1000	Smp_129810	olap	0.0		0.0	70283907.0	70329708.0	+	45801	0.4485910490758217	True
head29996	SM_V7_ZW	70312220	70313220	-	280	1000	Smp_129810	olap	0.0		0.11568368517512784	70283907.0	70329708.0	+	45801	0.4485910490758217	False
head3	SM_V7_1H017	232	1232	+	243	1000	Smp_320960	dir	11940.0		0.0	13172.0	25122.0	-	11950	0.176990150574339	False
head3000	SM_V7_ZW	1979956	1980956	-	455	1000	Smp_048520	esq	21166.0		0.12272394258519888	1946878.0	1958790.0	-	11912	15.151064346564942	True
head30000	SM_V7_ZW	70330923	70331923	-	345	1000	Smp_129810	esq	1215.0		0.5295455570896999	70283907.0	70329708.0	+	45801	0.4485910490758217	False
head30001	SM_V7_ZW	70335665	70336665	-	514	1000	Smp_129810	esq	5957.0	0.20989716909394485	0.7181366814793196	70283907.0	70329708.0	+	45801	0.4485910490758217	False
head30007	SM_V7_1	70403977	70404977	+	736	1000	Smp_072350	dir	6583.0		0.0	70411560.0	70437726.0	+	26166	45.958223068788854	True
head30008	SM_V7_ZW	70405017	70406017	+	429	1000	Smp_244040	olap	0.0	0.8868223163244956	3.3949936695631306	70396702.0	70419743.0	-	23041	2.7734244315106436	False
head30009	SM_V7_ZW	70409129	70410129	-	790	1000	Smp_244040	olap	0.0	0.9472369162804368	1.1850640729303423	70396702.0	70419743.0	-	23041	2.7734244315106436	True
head30010	SM_V7_ZW	70422591	70423591	+	317	1000	Smp_244040	esq	2848.0		0.12272394258519888	70396702.0	70419743.0	-	23041	2.7734244315106436	False
head30019	SM_V7_ZW	70453147	70454147	+	309	1000	Smp_244030	olap	0.0	0.9313982895098586	7.547418207132629	70428515.0	70462506.0	-	33991	5.180004159201359	False
head3002	SM_V7_ZW	1982788	1983788	+	250	1000	Smp_048520	esq	23998.0	-0.1669024319566439	0.8322106465891892	1946878.0	1958790.0	-	11912	15.151064346564942	False
head30028	SM_V7_1	70534539	70535539	-	2304	1000	Smp_072380	esq	27641.0		0.41395001936795306	70504070.0	70506898.0	-	2828	94.59784344959473	True
head30029	SM_V7_1	70538006	70539006	-	340	1000	Smp_072380	esq	31108.0		0.26833698097657593	70504070.0	70506898.0	-	2828	94.59784344959473	True
head3003	SM_V7_2	1981311	1982311	-	684	1000	Smp_184350	olap	0.0	0.7777726451515972	6.032531682226743	1944279.0	1982107.0	+	37828	4.92074098972632	False
head30032	SM_V7_1	70551180	70552180	+	255	1000	Smp_161400	dir	40610.0		0.5902440434056299	70592790.0	70639890.0	+	47100	11.766664574499268	True
head30033	SM_V7_1	70553885	70554885	+	737	1000	Smp_161400	dir	37905.0	0.2625948994126293	2.2778772593980383	70592790.0	70639890.0	+	47100	11.766664574499268	True
head30042	SM_V7_1	70575784	70576784	+	436	1000	Smp_161400	dir	16006.0		0.1430883277912617	70592790.0	70639890.0	+	47100	11.766664574499268	True
head3005	SM_V7_7	1982984	1983984	-	503	1000	Smp_130280	dir	33375.0		1.6787725234805604	2017359.0	2180501.0	+	163142	6.060631382535005	False
head30053	SM_V7_1	70710388	70711388	-	1465	1000	Smp_072140	esq	15285.0	-0.4537814154901525	1.292351205600369	70689992.0	70695103.0	+	5111	283.3841332832759	False
head30054	SM_V7_1	70713354	70714354	-	288	1000	Smp_319960	dir	12917.0		0.5836734520272785	70727271.0	70745176.0	-	17905	0.2666350653593975	True
head30061	SM_V7_ZW	70760427	70761427	-	365	1000	Smp_161140	olap	0.0	0.8444361762180007	10.624535844493408	70753310.0	70799627.0	+	46317	7.3436065673285364	False
head30064	SM_V7_1	70773874	70774874	+	235	1000	Smp_086480	dir	10875.0		0.37553143331326844	70785749.0	70790338.0	-	4589	40.01153638897749	False
head30070	SM_V7_1	70815652	70816652	+	3190	1000	Smp_169180	dir	6464.0		0.0	70823116.0	70877030.0	+	53914	13.709837407501901	True
head30071	SM_V7_ZW	70823391	70824391	-	479	1000	Smp_161120	olap	0.0	0.966693391942279	33.408639500127464	70822056.0	70864756.0	+	42700	8.666500342217754	False
head30072	SM_V7_ZW	70864783	70865783	-	74	1000	Smp_161120	esq	27.0	0.8630713732300965	0.740230876202739	70822056.0	70864756.0	+	42700	8.666500342217754	False
head30085	SM_V7_1	70912379	70913379	+	966	1000	Smp_169200	dir	1007.0		0.04086317824933114	70914386.0	70922005.0	+	7619	2.7857755878881676	True
head30086	SM_V7_ZW	70921615	70922615	-	3183	1000	Smp_161110	dir	34014.0		0.1762940240376768	70956629.0	71024932.0	-	68303	10.88425783566112	True
head30087	SM_V7_1	70929243	70930243	+	443	1000	Smp_195090	dir	5002.0		0.0	70935245.0	70939119.0	+	3874	176.22627374382736	True
head30088	SM_V7_ZW	70928450	70929450	-	288	1000	Smp_161110	dir	27179.0		0.22719641509307376	70956629.0	71024932.0	-	68303	10.88425783566112	True
head30089	SM_V7_1	70934450	70935450	+	3193	1000	Smp_195090	olap	0.0	0.9767171319231788	97.38148073017389	70935245.0	70939119.0	+	3874	176.22627374382736	True
head30095	SM_V7_ZW	70947936	70948936	-	73	1000	Smp_161110	dir	7693.0		0.112407342144962	70956629.0	71024932.0	-	68303	10.88425783566112	True
head30096	SM_V7_ZW	70949111	70950111	+	88	1000	Smp_161110	dir	6518.0		0.1840859138777983	70956629.0	71024932.0	-	68303	10.88425783566112	False
head30097	SM_V7_ZW	70960379	70961379	+	496	1000	Smp_161110	olap	0.0	0.8743357638263679	14.75779229589493	70956629.0	71024932.0	-	68303	10.88425783566112	False
head30102	SM_V7_ZW	71006503	71007503	+	352	1000	Smp_161110	olap	0.0	-0.060617677595719024	3.4052149545565356	70956629.0	71024932.0	-	68303	10.88425783566112	False
head30103	SM_V7_1	71021839	71022839	-	217	1000	Smp_300310	dir	457.0	-0.0468001927230858	1.2000547719149421	71023296.0	71050946.0	+	27650	0.3128863378482505	False
head30104	SM_V7_ZW	71024765	71025765	-	3183	1000	Smp_161110	olap	0.0	0.560808605102621	5.9106714568649705	70956629.0	71024932.0	-	68303	10.88425783566112	True
head30105	SM_V7_1	71030530	71031530	-	247	1000	Smp_300310	olap	0.0		0.09525209605046225	71023296.0	71050946.0	+	27650	0.3128863378482505	False
head30109	SM_V7_ZW	71054780	71055780	-	677	1000	Smp_161110	esq	29848.0		0.21809219743435823	70956629.0	71024932.0	-	68303	10.88425783566112	True
head30110	SM_V7_ZW	71056193	71057193	-	391	1000	Smp_161110	esq	31261.0	0.09872774502771037	0.7255947707885065	70956629.0	71024932.0	-	68303	10.88425783566112	True
head30112	SM_V7_ZW	71075840	71076840	+	254	1000	Smp_204250	dir	33023.0		0.3954679212498966	71109863.0	71110376.0	+	513	1.577003264386886	True
head30116	SM_V7_ZW	71109157	71110157	+	530	1000	Smp_204250	olap	0.0	0.7772130310048139	2.211369644077014	71109863.0	71110376.0	+	513	1.577003264386886	True
head30123	SM_V7_ZW	71150768	71151768	+	285	1000	Smp_161080	dir	9095.0	0.2561043152338886	0.8444922357059975	71160863.0	71211992.0	-	51129	36.56193906205624	False
head30126	SM_V7_1	71157527	71158527	-	437	1000	Smp_161450	olap	0.0	0.005140165065789867	0.5276055163256098	71128810.0	71244782.0	-	115972	1.9246754732573377	True
head30128	SM_V7_1	71161255	71162255	-	540	1000	Smp_161450	olap	0.0	0.8594508603905772	7.1684847452607015	71128810.0	71244782.0	-	115972	1.9246754732573377	True
head30130	SM_V7_ZW	71176351	71177351	+	181	1000	Smp_161080	olap	0.0	0.5068818139976999	4.840595293657888	71160863.0	71211992.0	-	51129	36.56193906205624	False
head30138	SM_V7_1	71195727	71196727	+	67	1000	Smp_161450	olap	0.0		0.02719445890056556	71128810.0	71244782.0	-	115972	1.9246754732573377	False
head3014	SM_V7_4	1994718	1995718	+	122	1000	Smp_169430	olap	0.0	-0.015219629881194172	7.64159414106523	1910867.0	2008723.0	+	97856	5.890965676958655	True
head30149	SM_V7_ZW	71256808	71257808	+	449	1000	Smp_071640	olap	0.0		2.882066355895428	71240262.0	71265371.0	-	25109	42.42345380874803	False
head30152	SM_V7_1	71258800	71259800	+	707	1000	Smp_161450	esq	14018.0		0.2797811481804154	71128810.0	71244782.0	-	115972	1.9246754732573377	False
head30154	SM_V7_1	71271249	71272249	-	3187	1000	Smp_161450	esq	26467.0	0.4526806405633877	0.39996656037738565	71128810.0	71244782.0	-	115972	1.9246754732573377	True
head3016	SM_V7_2	1996873	1997873	+	215	1000	Smp_184350	esq	14766.0		0.03068098564629972	1944279.0	1982107.0	+	37828	4.92074098972632	True
head30164	SM_V7_ZW	71322530	71323530	-	1023	1000	Smp_071610	esq	1180.0	-0.2004584867142852	0.3286027282863511	71306725.0	71321350.0	+	14625	21.102916947363422	False
head30168	SM_V7_ZW	71347981	71348981	-	659	1000	Smp_244070	olap	0.0		0.0	71325275.0	71368261.0	-	42986	0.9202217454905899	True
head30169	SM_V7_ZW	71374692	71375692	+	321	1000	Smp_244070	esq	6431.0		1.8972748621822892	71325275.0	71368261.0	-	42986	0.9202217454905899	False
head3017	SM_V7_3	1997119	1998119	+	313	1000	Smp_160000	esq	6479.0	-0.06438641519221915	0.6582912087881374	1958420.0	1990640.0	+	32220	45.35625472244236	True
head30170	SM_V7_ZW	71385082	71386082	+	3186	1000	Smp_095580	dir	8399.0		0.03068098564629972	71394481.0	71419381.0	-	24900	37.21525218759378	False
head30171	SM_V7_ZW	71391717	71392717	-	1544	1000	Smp_095580	dir	1764.0		0.0	71394481.0	71419381.0	-	24900	37.21525218759378	True
head30176	SM_V7_1	71416349	71417349	+	2114	1000	Smp_301420	dir	4203.0		0.11575088909373056	71421552.0	71507986.0	+	86434	1.0481330717837654	True
head30180	SM_V7_1	71438844	71439844	+	383	1000	Smp_301420	olap	0.0	0.6140252788000904	1.1929792928469911	71421552.0	71507986.0	+	86434	1.0481330717837654	True
head30181	SM_V7_1	71448090	71449090	-	233	1000	Smp_301420	olap	0.0	0.3760370853530199	0.6958190151018744	71421552.0	71507986.0	+	86434	1.0481330717837654	False
head30190	SM_V7_1	71509385	71510385	-	589	1000	Smp_301420	esq	1399.0	0.32374415057333683	0.4682045293318788	71421552.0	71507986.0	+	86434	1.0481330717837654	False
head30193	SM_V7_1	71533836	71534836	+	610	1000	Smp_072470	esq	7034.0		0.25705856439072033	71513367.0	71526802.0	+	13435	1.0062267131174125	True
head30200	SM_V7_1	71598608	71599608	+	216	1000	Smp_072460	esq	33740.0		0.0	71542644.0	71564868.0	-	22224	1.782013540928482	False
head30201	SM_V7_1	71599930	71600930	+	256	1000	Smp_072460	esq	35062.0		0.02719445890056556	71542644.0	71564868.0	-	22224	1.782013540928482	False
head30208	SM_V7_1	71689799	71690799	+	606	1000	Smp_072450	esq	16126.0	-0.14534087687591915	1.1410413732167834	71671630.0	71673673.0	-	2043	3.0188671629291592	False
head30212	SM_V7_1	71702398	71703398	+	1392	1000	Smp_320050	dir	4404.0		0.6921649843151209	71707802.0	71708729.0	+	927	0.19836494295791807	True
head30216	SM_V7_ZW	71728085	71729085	+	198	1000	Smp_170150	olap	0.0	0.08800717107150073	0.6981131395224991	71705051.0	71744946.0	-	39895	4.267510136819306	False
head30217	SM_V7_1	71730325	71731325	-	683	1000	Smp_072440	olap	0.0	0.5535512793103674	19.396703722417264	71717104.0	71748463.0	-	31359	11.181962775073114	True
head30231	SM_V7_1	71769233	71770233	-	2316	1000	Smp_176960	esq	381.0	0.1771290918805654	0.698525386366887	71757856.0	71768852.0	+	10996	7.154352935787932	False
head30233	SM_V7_1	71777464	71778464	-	1159	1000	Smp_176960	esq	8612.0	-0.22078067574531168	7.298416484160905	71757856.0	71768852.0	+	10996	7.154352935787932	False
head30234	SM_V7_1	71800432	71801432	+	348	1000	Smp_176960	esq	31580.0		0.0	71757856.0	71768852.0	+	10996	7.154352935787932	True
head30236	SM_V7_ZW	71808212	71809212	+	3186	1000	Smp_333300	olap	0.0		0.45428254885094055	71761471.0	71838486.0	-	77015	3.152718683786116	False
head30237	SM_V7_1	71804307	71805307	-	256	1000	Smp_176960	esq	35455.0		0.0	71757856.0	71768852.0	+	10996	7.154352935787932	False
head30241	SM_V7_ZW	71855685	71856685	+	270	1000	Smp_333300	esq	17199.0		0.32724144558766277	71761471.0	71838486.0	-	77015	3.152718683786116	False
head30249	SM_V7_1	71888105	71889105	-	212	1000	Smp_200060	esq	2891.0		0.20697500968397653	71884339.0	71885214.0	+	875	2.6720522134930835	False
head30256	SM_V7_1	71916341	71917341	+	174	1000	Smp_200060	esq	31127.0		0.0	71884339.0	71885214.0	+	875	2.6720522134930835	True
head30258	SM_V7_1	71939165	71940165	-	454	1000	Smp_308360	dir	19808.0	-0.03568173652266278	0.2469177467325593	71959973.0	71971642.0	-	11669	5.714385156116578	True
head30266	SM_V7_1	72013166	72014166	+	3209	1000	Smp_099890	olap	0.0		0.38850026744413674	71991241.0	72021052.0	-	29811	23.070550883907266	False
head30278	SM_V7_ZW	72100513	72101513	+	1015	1000	Smp_244010	olap	0.0	0.26735619609289546	5.151872220883259	72062093.0	72195967.0	+	133874	3.047312241651104	True
head3028	SM_V7_7	2008017	2009017	+	291	1000	Smp_130280	dir	8342.0		0.6897830352468424	2017359.0	2180501.0	+	163142	6.060631382535005	True
head30282	SM_V7_ZW	72104268	72105268	-	1459	1000	Smp_244010	olap	0.0		0.18839755217773102	72062093.0	72195967.0	+	133874	3.047312241651104	False
head30293	SM_V7_1	72140273	72141273	-	3183	1000	Smp_176940	olap	0.0	0.5675201126042991	0.417767811112601	72117553.0	72148722.0	-	31169	9.412384907309184	True
head30296	SM_V7_ZW	72153483	72154483	-	87	1000	Smp_244010	olap	0.0		0.2025829777317962	72062093.0	72195967.0	+	133874	3.047312241651104	False
head3030	SM_V7_7	2007994	2008994	-	736	1000	Smp_130280	dir	8365.0		0.29995296177022596	2017359.0	2180501.0	+	163142	6.060631382535005	False
head30300	SM_V7_1	72182902	72183902	-	475	1000	Smp_176930	olap	0.0	0.8894770167941771	33.389586673178556	72158686.0	72190610.0	+	31924	12.02633819745363	False
head30307	SM_V7_1	72242248	72243248	-	184	1000	Smp_346700	olap	0.0	0.8454140641505362	0.8528978056367206	72214171.0	72254137.0	+	39966	0.3232763660157995	False
head30314	SM_V7_ZW	72286208	72287208	-	494	1000	Smp_244000	dir	26015.0		0.06136197129259944	72313223.0	72375597.0	+	62374	1.5147732898214044	False
head30320	SM_V7_ZW	72301068	72302068	+	159	1000	Smp_244000	dir	11155.0		0.02043158912466557	72313223.0	72375597.0	+	62374	1.5147732898214044	True
head30324	SM_V7_1	72315226	72316226	-	308	1000	Smp_181160	olap	0.0	0.4541610913418282	1.524479883463272	72312711.0	72374974.0	+	62263	1.316271083517245	False
head30331	SM_V7_1	72384738	72385738	+	154	1000	Smp_181150	dir	8283.0		0.06136197129259944	72394021.0	72436409.0	+	42388	5.211158105021009	True
head30333	SM_V7_ZW	72390459	72391459	+	355	1000	Smp_244000	esq	14862.0		0.0	72313223.0	72375597.0	+	62374	1.5147732898214044	True
head30338	SM_V7_ZW	72439773	72440773	+	377	1000	Smp_306800	olap	0.0		0.27666820145842175	72416201.0	72519753.0	-	103552	0.9936474221062572	False
head3034	SM_V7_4	2013677	2014677	+	119	1000	Smp_086960	olap	0.0	0.3283017524058301	1.8552967585349338	2010297.0	2024770.0	-	14473	2.041186198442136	False
head30346	SM_V7_ZW	72504772	72505772	+	177	1000	Smp_306800	olap	0.0		0.17650143311187472	72416201.0	72519753.0	-	103552	0.9936474221062572	False
head30347	SM_V7_ZW	72507449	72508449	+	278	1000	Smp_306800	olap	0.0		0.346878665626079	72416201.0	72519753.0	-	103552	0.9936474221062572	False
head30350	SM_V7_ZW	72521538	72522538	-	629	1000	Smp_306800	esq	1785.0		0.06136197129259944	72416201.0	72519753.0	-	103552	0.9936474221062572	True
head30351	SM_V7_ZW	72533604	72534604	-	285	1000	Smp_306800	esq	13851.0		0.08172635649866228	72416201.0	72519753.0	-	103552	0.9936474221062572	True
head30352	SM_V7_1	72535793	72536793	+	269	1000	Smp_159150	olap	0.0	-0.7610051359264942	6.009868363505638	72505262.0	72550707.0	-	45445	30.365458293193512	False
head30355	SM_V7_ZW	72555427	72556427	+	518	1000	Smp_306810	dir	19584.0		0.03068098564629972	72576011.0	72639873.0	-	63862	2.356696545589022	False
head30359	SM_V7_ZW	72567040	72568040	-	773	1000	Smp_306810	dir	7971.0		0.03068098564629972	72576011.0	72639873.0	-	63862	2.356696545589022	True
head30366	SM_V7_ZW	72641615	72642615	+	850	1000	Smp_306810	esq	1742.0		0.0	72576011.0	72639873.0	-	63862	2.356696545589022	False
head30371	SM_V7_1	72645050	72646050	-	3199	1000	Smp_159140	olap	0.0	0.2650313938235487	3.1031114215527227	72612261.0	72655365.0	+	43104	8.366534605484242	False
head30377	SM_V7_1	72675730	72676730	+	215	1000	Smp_159140	esq	20365.0		0.08172635649866228	72612261.0	72655365.0	+	43104	8.366534605484242	True
head30380	SM_V7_1	72683667	72684667	+	215	1000	Smp_157470	dir	19690.0		0.23385583719089945	72704357.0	72730608.0	-	26251	2.1085884301369697	False
head30384	SM_V7_1	72713054	72714054	-	621	1000	Smp_157470	olap	0.0	0.8659727050589517	1.753649148197639	72704357.0	72730608.0	-	26251	2.1085884301369697	True
head30385	SM_V7_1	72719638	72720638	+	3195	1000	Smp_157470	olap	0.0		0.2551425064236898	72704357.0	72730608.0	-	26251	2.1085884301369697	False
head3039	SM_V7_6	2017504	2018504	-	399	1000	Smp_162180	olap	0.0	0.7117131849927779	3.136783568172157	2003639.0	2026936.0	+	23297	4.7669892516504655	False
head30391	SM_V7_1	72769873	72770873	-	1055	1000	Smp_065470	olap	0.0		0.0	72739720.0	72785058.0	-	45338	14.97009666260051	True
head30394	SM_V7_1	72780060	72781060	-	734	1000	Smp_065470	olap	0.0		0.0	72739720.0	72785058.0	-	45338	14.97009666260051	True
head30398	SM_V7_ZW	72815038	72816038	-	790	1000	Smp_124760	olap	0.0	0.938702644531516	2.319704204122345	72798697.0	72832636.0	+	33939	2.0265030400609745	False
head30399	SM_V7_1	72816601	72817601	-	431	1000	Smp_196370	olap	0.0		0.38542242458327	72784722.0	72900896.0	+	116174	0.2931826617860899	False
head30404	SM_V7_1	72844595	72845595	+	403	1000	Smp_196370	olap	0.0		0.26076884944153167	72784722.0	72900896.0	+	116174	0.2931826617860899	True
head30405	SM_V7_ZW	72843469	72844469	-	233	1000	Smp_124750	olap	0.0		0.21079280142862444	72838707.0	72845848.0	+	7141	0.5911546569050448	False
head30418	SM_V7_ZW	72896710	72897710	-	459	1000	Smp_124740	olap	0.0		0.6894598918134831	72886568.0	72907995.0	+	21427	0.9381246980727613	False
head3042	SM_V7_7	2020232	2021232	-	400	1000	Smp_130280	olap	0.0		0.0680576371498967	2017359.0	2180501.0	+	163142	6.060631382535005	False
head30429	SM_V7_ZW	72936172	72937172	+	2920	1000	Smp_344350	dir	18519.0		0.02043158912466557	72955691.0	72975483.0	-	19792	13.304481127148321	False
head30432	SM_V7_ZW	72945451	72946451	+	958	1000	Smp_344350	dir	9240.0		0.9393455647352493	72955691.0	72975483.0	-	19792	13.304481127148321	False
head30435	SM_V7_1	72955800	72956800	+	88	1000	Smp_214180	olap	0.0	0.9209740837636856	38.10075196989792	72911912.0	72962414.0	+	50502	12.192135269810363	True
head30436	SM_V7_ZW	72956310	72957310	+	207	1000	Smp_344350	olap	0.0	0.8903779043229982	6.335909772962364	72955691.0	72975483.0	-	19792	13.304481127148321	False
head30444	SM_V7_ZW	72997617	72998617	+	3187	1000	Smp_347530	olap	0.0		0.25694828305551337	72983168.0	73016923.0	+	33755	0.6540528270681703	True
head30446	SM_V7_ZW	73004499	73005499	-	3192	1000	Smp_347530	olap	0.0		0.25694828305551337	72983168.0	73016923.0	+	33755	0.6540528270681703	False
head30449	SM_V7_1	73030037	73031037	+	578	1000	Smp_065530	esq	2079.0		0.2580203805363391	73016968.0	73027958.0	-	10990	0.45495129772175247	False
head3045	SM_V7_6	2022937	2023937	-	901	1000	Smp_162180	olap	0.0	0.8418128411004661	3.8128353811461917	2003639.0	2026936.0	+	23297	4.7669892516504655	False
head3046	SM_V7_ZW	2026384	2027384	+	166	1000	Smp_321830	dir	59014.0		0.2887013661826388	2086398.0	2091000.0	-	4602	2.684258187472605	False
head30469	SM_V7_1	73112309	73113309	-	195	1000	Smp_157510	dir	5794.0	0.08217817087174313	0.8810494116903069	73119103.0	73154931.0	-	35828	17.97422619571451	True
head30473	SM_V7_1	73140155	73141155	+	472	1000	Smp_157510	olap	0.0	-0.024142487773986383	0.22956389005331562	73119103.0	73154931.0	-	35828	17.97422619571451	False
